experiment,video_name,step,agent,horizon,state,qvalues,best_action,use_figures,handle_deadlocks,check_safety,init_mode,temporal_init_mode,deadlock_init_mode,deadlock_protocole,with_stay
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,11,3,1,"(np.int64(4), np.int64(6))","[-10.154354864741169, -7.72553050968312, -11.144230413007596, -11.556738388183524, -500.9899999999998]",1,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,11,3,1,"(np.int64(3), np.int64(5))","[-9.340935723859975, -3.9403989999999984, -11.556738388183524, -3.9403989999999984, -7.72553050968312]",1,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,11,3,4,"(np.int64(4), np.int64(4))","[-4.900995171467867, -3.9403989999999984, -10.611307267463713, -3.9403989999999984, -7.758760068200225]",1,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,11,3,4,"(4, 5)","[-7.758760068200225, -4.9009951259955775, -11.275976522013906, -4.900995171467867, -6.9414168762062065]",1,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,11,3,4,"(np.int64(5), np.int64(5))","[-11.275976522013906, -7.758760068200225, -9.658237691379428, -10.611307267463713, -9.060806106301719]",1,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,11,3,4,"(np.int64(4), np.int64(6))","[-6.9414168762062065, -5.851985107424854, -9.060806106301719, -7.758760068200225, -500.9899999999998]",1,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,11,3,4,"(np.int64(3), np.int64(5))","[-4.9009951259955775, -3.9403989999999984, -7.758760068200225, -3.9403989999999984, -5.851985107424854]",1,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,3,"(np.int64(7), np.int64(4))","[-500.9899999999998, -3.8855438726569163, -1.000000000000001, -500.9899999999998, -499.9999999999998]",2,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,3,"(np.int64(6), np.int64(5))","[0.0, -3.8429957100917918, -499.9999999999998, -3.8429957100917918, -0.9999999999999996]",0,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,3,"(np.int64(5), np.int64(4))","[-6.657148101382094, -10.637504152093205, -3.7045687293449165, -9.372739273313396, -3.7045687293449165]",2,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,3,"(np.int64(6), np.int64(3))","[-4.4725621679760055, -8.601969884033371, -500.99000000000024, -4.2360675349107195, -3.549716094109003]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,3,"(6, 4)","[-3.5947444846981025, -6.43935612447408, -500.9899999999998, -4.777395562683044, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,2,"(np.int64(7), np.int64(4))","[-500.9899999999998, -1.9999999999999991, -1.0000000000000009, -500.9899999999998, -499.9999999999998]",2,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,2,"(np.int64(6), np.int64(5))","[0.0, -1.9999999999999991, -499.9999999999998, -1.9999999999999991, -0.9999999999999996]",0,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,2,"(np.int64(5), np.int64(4))","[-7.667523042051464, -10.24446261540978, -1.9999999999999991, -6.552079933117666, -1.9999999999999991]",2,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,2,"(np.int64(6), np.int64(3))","[-4.514218933167909, -6.552079933117666, -500.99000000000024, -5.644133199803736, -1.9999999999999991]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,2,"(6, 4)","[-1.9999999999999991, -7.667523042051464, -500.9899999999998, -4.514218933167909, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,1,"(np.int64(7), np.int64(4))","[-500.9899999999998, -0.9999999999999996, -1.0000000000000009, -500.9899999999998, -499.9999999999998]",1,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,1,"(np.int64(6), np.int64(5))","[0.0, -0.9999999999999996, -499.9999999999998, -0.9999999999999996, -0.9999999999999996]",0,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,1,"(np.int64(5), np.int64(4))","[-3.979999949521128, -4.900994961020397, -0.9999999999999996, -5.46907670285971, -0.9999999999999996]",2,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,1,"(np.int64(6), np.int64(3))","[-2.979999974887395, -5.46907670285971, -500.99000000000024, -5.46907670285971, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,1,"(6, 4)","[-0.9999999999999996, -3.979999949521128, -500.9899999999998, -2.979999974887395, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,4,"(np.int64(7), np.int64(4))","[-500.9899999999998, -0.9999999999999996, -1.0000000000000324, -500.9899999999998, -499.9999999999998]",1,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,4,"(np.int64(6), np.int64(5))","[0.0, -0.9999999999999994, -499.9999999999997, -0.9999999999999994, -0.9999999999999994]",0,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,4,"(np.int64(5), np.int64(4))","[-1.9900000504788704, -2.9701000489796, -0.9999999999999996, -3.8536826469805026, -0.9999999999999996]",2,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,4,"(np.int64(6), np.int64(3))","[-1.9900000251126035, -3.8536826469805026, -500.99000000000024, -3.8536826469805026, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,0,4,"(6, 4)","[-0.9999999999999996, -1.9900000504788704, -500.9899999999998, -1.9900000251126035, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,3,"(np.int64(4), np.int64(4))","[-11.18587730227501, -13.644909022664162, -7.292108903776807, -9.24152228963037, -9.93040327071284]",2,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,3,"(np.int64(2), np.int64(4))","[-8.992860248976566, -9.215697900400102, -11.122418770766425, -8.028373979300055, -11.306777161379102]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,3,"(np.int64(3), np.int64(3))","[-8.92807901140467, -9.016733878036586, -8.6712564606282, -7.159566254895664, -12.63499693077788]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,3,"(3, 4)","[-13.975776309058519, -10.913443887968215, -11.613289187901852, -10.01795926995291, -12.170189936538614]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,3,"(np.int64(3), np.int64(5))","[-12.082309119779772, -11.969298047160127, -9.870404904704206, -12.807318581217261, -8.50864724057011]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,2,"(np.int64(4), np.int64(4))","[-11.21918781473903, -13.917779677253371, -8.389753003910993, -8.579017335866002, -8.320648013911008]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,2,"(np.int64(2), np.int64(4))","[-11.948090239507046, -8.712393308519498, -13.917779677253371, -8.48867347217763, -12.03922972956017]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,2,"(np.int64(3), np.int64(3))","[-11.0879705923467, -8.48867347217763, -8.579017335866002, -6.538897039851117, -13.917779677253371]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,2,"(3, 4)","[-13.917779677253371, -11.948090239507046, -11.21918781473903, -11.0879705923467, -10.423560768164418]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,2,"(np.int64(3), np.int64(5))","[-10.423560768164418, -12.03922972956017, -8.320648013911008, -13.917779677253371, -7.6000162106046645]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,1,"(np.int64(4), np.int64(4))","[-10.237441374039436, -12.319325019561195, -2.970099999999997, -2.970099999999997, -4.900995122624719]",2,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,1,"(np.int64(2), np.int64(4))","[-10.403786628413542, -6.793465209301006, -12.319325019561195, -6.793465161296085, -10.283140947723798]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,1,"(np.int64(3), np.int64(3))","[-8.473507954464552, -6.793465161296085, -2.970099999999997, -2.970099999999997, -12.319325019561195]",2,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,1,"(3, 4)","[-12.319325019561195, -10.403786628413542, -10.237441374039436, -8.473507954464552, -8.52401611732632]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,1,"(np.int64(3), np.int64(5))","[-8.52401611732632, -10.283140947723798, -4.900995122624719, -12.319325019561195, -6.793465257490278]",2,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,4,"(np.int64(4), np.int64(4))","[-3.940399132830563, -6.763853521493259, -2.970099999999997, -2.970099999999997, -9.340935723859975]",2,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,4,"(np.int64(2), np.int64(4))","[-6.105073331405807, -6.793465209301006, -6.763853521493259, -4.900995058004902, -9.405147357905467]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,4,"(np.int64(3), np.int64(3))","[-3.940399116902348, -4.900995058004902, -2.970099999999997, -2.970099999999997, -6.763853521493259]",2,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,4,"(3, 4)","[-6.763853521493259, -6.105073331405807, -3.940399132830563, -3.940399116902348, -11.237371573259477]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,1,4,"(np.int64(3), np.int64(5))","[-11.237371573259477, -9.405147357905467, -9.340935723859975, -6.763853521493259, -8.693203979338033]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,3,"(2, 3)","[-8.972783820928493, -7.431518330872911, -11.009043820513023, -8.258060285482767, -6.270090792174777]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,3,"(np.int64(2), np.int64(4))","[-4.947418277536, -5.364564543345963, -7.494792294163654, -7.894634307259704, -3.05856821173]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,3,"(np.int64(3), np.int64(3))","[-10.282321507469305, -8.523082083387955, -12.070090388610309, -10.104613141133223, -8.823343676730342]",1,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,3,"(np.int64(2), np.int64(2))","[-8.710384053363493, -7.682965470346534, -11.516900469637525, -7.855367765770126, -9.551783385003]",1,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,3,"(np.int64(1), np.int64(3))","[-7.313523261220746, -500.9900004507812, -8.893023564955698, -6.843894066488014, -6.27646894165112]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,2,"(2, 3)","[-8.207389884253022, -7.213704252234605, -12.437851262554066, -8.60613581564306, -7.0279825296126965]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,2,"(np.int64(2), np.int64(4))","[-7.0279825296126965, -4.811506311055966, -8.389753003910993, -8.207389884253022, -1.9999999999999991]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,2,"(np.int64(3), np.int64(3))","[-12.437851262554066, -8.207389884253022, -12.363533413419098, -10.492830347243142, -8.389753003910993]",1,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,2,"(np.int64(2), np.int64(2))","[-8.60613581564306, -8.417158898811678, -10.492830347243142, -8.187103701363721, -8.207389884253022]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,2,"(np.int64(1), np.int64(3))","[-7.213704252234605, -500.9900001453609, -8.207389884253022, -8.417158898811678, -4.811506311055966]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,1,"(2, 3)","[-7.957702650195094, -5.7633912017028965, -10.125315828522236, -9.10523259779854, -3.9799999495211265]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,1,"(np.int64(2), np.int64(4))","[-3.9799999495211265, -2.970099999999997, -2.970099999999997, -7.957702650195094, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,1,"(np.int64(3), np.int64(3))","[-10.125315828522236, -7.957702650195094, -4.900995010000003, -8.648275216379599, -2.970099999999997]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,1,"(np.int64(2), np.int64(2))","[-9.10523259779854, -8.141567150926827, -8.648275216379599, -8.889710004818177, -7.957702650195094]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,1,"(np.int64(1), np.int64(3))","[-5.7633912017028965, -500.99000000000024, -7.957702650195094, -8.141567150926827, -2.970099999999997]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,4,"(2, 3)","[-5.8241023803679255, -3.940398999999995, -3.940399071981928, -6.481608845189902, -1.9899999999999984]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,4,"(np.int64(2), np.int64(4))","[-1.9899999999999984, -2.970099999999997, -2.970099999999997, -5.8241023803679255, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,4,"(np.int64(3), np.int64(3))","[-3.940399071981928, -5.8241023803679255, -4.900995010000003, -7.258385627162787, -2.970099999999997]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,4,"(np.int64(2), np.int64(2))","[-6.481608845189902, -5.8241024293475245, -7.258385627162787, -7.249911263661937, -5.8241023803679255]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,2,4,"(np.int64(1), np.int64(3))","[-3.940398999999995, -500.99000007384114, -5.8241023803679255, -5.8241024293475245, -2.970099999999997]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,3,3,"(4, 4)","[-11.27210769577961, -9.397723007899952, -10.173713779149871, -8.622991067725623, -12.727957731292953]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,3,3,"(np.int64(4), np.int64(5))","[-12.507987731312932, -9.74782341299142, -10.787642062611237, -10.8257522652409, -9.902910969252272]",1,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,3,3,"(np.int64(3), np.int64(4))","[-11.085357719024325, -7.65325811276228, -12.23390945386704, -7.571868866096741, -10.78996807947811]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,3,3,"(np.int64(4), np.int64(3))","[-10.139027142615404, -7.604560822352208, -9.891403895276895, -5.60537003622829, -12.378579666593946]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,3,3,"(np.int64(5), np.int64(4))","[-12.251291366066996, -13.069835365657942, -10.212277922793135, -10.095059519471842, -12.914189809064016]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,3,2,"(4, 4)","[-12.53676115704836, -11.496150177435766, -13.994108924277114, -9.549316335866, -11.650345178861496]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,3,2,"(np.int64(4), np.int64(5))","[-11.650345178861496, -9.482076587772578, -12.013826828650064, -12.53676115704836, -8.481678277618865]",4,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,3,2,"(np.int64(3), np.int64(4))","[-11.496150177435766, -8.784665752990865, -12.53676115704836, -8.615125602279402, -9.482076587772578]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
1,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withF.mp4,12,3,2,"(np.int64(4), np.int64(3))","[-9.549316335866, -8.615125602279402, -6.742401321055963, -2.970099999999997, -12.53676115704836]",3,True,True,True,Qstar,Qstar,Zeros,Q,False
